round	clue_value	daily_double_value	category	comments	question	answer	air_date	notes
1	400	0	SAFE MODE		Dating back to the 1870s, it's the usual term for a burglar specializing in opening safes	a safe cracker	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
1	600	0	SAFE MODE		In 2023, the Commerce Department lifted tariffs on this type of safe that helps protect children in many homes	a gun safe	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
1	800	0	SAFE MODE		To secure winnings, Vegas hotels with room safes include this one on the downtown street of the same name, once Nevada's tallest	Fremont	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
1	1000	0	SAFE MODE		A guard posted to say, "Who goes there?" to possible intruders; here he is as the logo of a safe company founded in 1930	Sentry	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
1	200	0	\"F"8	(Ken: These are 8-letter words beginning with the letter F.)	Collective term for the traditional legends of a culture handed down orally	folklore	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
1	400	0	\"F"8	(Ken: These are 8-letter words beginning with the letter F.)	A retailer's primary location, or for Sir Francis Drake, the Pelican	a flagship	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
1	600	0	\"F"8	(Ken: These are 8-letter words beginning with the letter F.)	This word meaning "spontaneous" is also the name of the channel that's home to the show "grown-ish\"	freeform	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
1	800	0	\"F"8	(Ken: These are 8-letter words beginning with the letter F.)	Found in Teflon, this dangerous gas has the symbol F	fluorine	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
1	1000	0	\"F"8	(Ken: These are 8-letter words beginning with the letter F.)	The theme for "Bolero" came to Ravel while on vacation, but he originally titled it this other dance	fandango	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	400	0	DEALING WITH THINGS DIPLOMATICALLY		Jefferson sent James Monroe to France to buy this port city & West Florida for $10 mil, max; Napoleon said how about all of Louisiana for 15?	New Orleans	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	800	5000	DEALING WITH THINGS DIPLOMATICALLY		The 6th century Peloponnesian League was a coalition of city-states led by this one big on the military	Sparta	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	1200	0	DEALING WITH THINGS DIPLOMATICALLY		In 1994 U.S. diplomats got this country's deposed President Aristide reinstated just in time to head off an invasion	Haiti	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	1600	0	DEALING WITH THINGS DIPLOMATICALLY		In 2023 Saudi Arabia resumed diplomatic work in this other Arab country a decade after ending it due to the long Civil War	Syria	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	2000	0	DEALING WITH THINGS DIPLOMATICALLY		In 1956 this U.N. Secretary-General from Sweden worked with Canada's Lester Pearson to resolve the Suez Crisis	Hammarskjöld	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	400	0	POP CULTURE		This icon, the focus of a blockbuster film & a Mattel mainstay, made it onto Forbes' list of the most powerful women of 2023	Barbie	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	800	0	POP CULTURE		He briefly played in the minors in Baltimore before the Red Sox & his 1914 rookie card recently sold for more than $7 million	Babe Ruth	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	1200	0	POP CULTURE		In 2009 it was revealed that Joy is the first name of this pancake syrup spokescharacter	Mrs. Butterworth	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	1600	0	POP CULTURE		The leg warmers may be gone but 50 years after Judi Sheppard Missett founded this dance & fitness franchise, it's still going strong	Jazzercise	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	2000	0	POP CULTURE		Miyawaki is the last name of the "Your Best American Girl" indie rock goddess who goes by this single name	Mitski	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	400	0	WHERE DID THAT COME FROM?		In 1956 Harry Coover received a patent for "alcohol-catalyzed cyano-acrylate adhesive compositions" or just "Super" this	Glue	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	800	0	WHERE DID THAT COME FROM?		The pillar kind of this device loved by dogs was invented by... uh... we dunno; an early patent was ironically lost in a blaze	a fire hydrant	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	1200	0	WHERE DID THAT COME FROM?		Inventor Dan Klitsner said he was working on a zany remote control for kids when he came up with this '90s hit toy	Bop It	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	1600	0	WHERE DID THAT COME FROM?		In 1978 Julio Palmaz heard a talk about the problem of arteries re-closing after surgery & invented this tube to hold them open	a stent	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	2000	0	WHERE DID THAT COME FROM?		Puppets dancing to steel drums in Port of Spain on this island inspired the design of those wiggly tube dudes in front of car dealers	Trinidad	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	400	0	MISCELLANEOUS KNOWLEDGE		According to the U.S. Geological Survey, of all the continents, this one has the fewest earthquakes	Antarctica	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	800	0	MISCELLANEOUS KNOWLEDGE		In 1968 this NYC school dropped "of Music" from its name to reflect its broader scope that includes dance & drama	Juilliard	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	1200	0	MISCELLANEOUS KNOWLEDGE		More than 6,000 athletes from some 40 countries compete in these games, the Olympics of the Western Hemisphere	the Pan American Games	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	1600	0	MISCELLANEOUS KNOWLEDGE		With a Russian name meaning "union" & launched in the '60s, it's the longest operational manned spacecraft program in history	Soyuz	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	2000	0	MISCELLANEOUS KNOWLEDGE		The youngest veep at 36, John Breckinridge served under this president before running against Lincoln for president	Buchanan	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	400	0	ONE-WORD PLAY TITLES		Sir Alec Guinness won a Tony for his performance in this play about poet Thomas, not musician Bob	Dylan	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	800	0	ONE-WORD PLAY TITLES		In this play named for a Danish city, the spirits of Heisenberg & Niels Bohr come together to discuss a meeting they once had there	Copenhagen	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	1200	0	ONE-WORD PLAY TITLES		It ends with Malcolm saying, "So thanks to all at once and to each one, whom we invite to see us crowned at Scone\"	Macbeth	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	1600	0	ONE-WORD PLAY TITLES		The musical "My Fair Lady" was based on this play by George Bernard Shaw	Pygmalion	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	2000	3000	ONE-WORD PLAY TITLES		This 2005 Pulitzer Prize winner by John Patrick Shanley is set in a Bronx Catholic school in 1964	Doubt	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	400	0	THOSE WORDS PACKED SOMETHING TO EAT	(Ken: Each response will have something edible inside it.)	Containing a veggie, it completes the saying "Hell hath no fury like a woman...\"	scorned	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	800	0	THOSE WORDS PACKED SOMETHING TO EAT	(Ken: Each response will have something edible inside it.)	There's a fruit inside this word meaning "marked with small patches" such as "of sunlight\"	dappled	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	1200	0	THOSE WORDS PACKED SOMETHING TO EAT	(Ken: Each response will have something edible inside it.)	There's lunch meat nestled in this cloth used for polishing	a chamois	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	1600	0	THOSE WORDS PACKED SOMETHING TO EAT	(Ken: Each response will have something edible inside it.)	The English word for unagi is inside this old pirate torture where you got dragged by ropes under the ship	keelhauling	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
2	2000	0	THOSE WORDS PACKED SOMETHING TO EAT	(Ken: Each response will have something edible inside it.)	Help yourself to a piece of dessert within this word meaning lack of reverence	impiety	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
3	0	0	LANDMARKS		The distance between its 2 legs at ground level is 630 feet, making it as wide as it is tall	the Gateway Arch	2024-02-15	2024 Champions Wildcard Group 2 quarterfinal game 9.
1	200	0	PRESIDENTIAL TV	(Ken: You need to name the president who is the focus of each of these TV movies or miniseries.)	\"The Missiles of October\"	Kennedy	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	400	0	PRESIDENTIAL TV	(Ken: You need to name the president who is the focus of each of these TV movies or miniseries.)	\"Warm Springs\"	FDR	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	600	0	PRESIDENTIAL TV	(Ken: You need to name the president who is the focus of each of these TV movies or miniseries.)	\"The Man from Independence\"	Harry Truman	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	800	0	PRESIDENTIAL TV	(Ken: You need to name the president who is the focus of each of these TV movies or miniseries.)	\"The Final Days" (1989)	Nixon	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	1000	0	PRESIDENTIAL TV	(Ken: You need to name the president who is the focus of each of these TV movies or miniseries.)	\"The Crossing\"	Washington	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	200	0	FICTION & NONFICTION		\"Oath and Honor" is a 2023 memoir & warning by this politician	Liz Cheney	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	400	0	FICTION & NONFICTION		Seeking le mot juste, Gustave Flaubert took 5 years to write this novel about a bleak marriage	Madame Bovary	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	600	0	FICTION & NONFICTION		She worked as a librarian before writing classic kids' books like "The Mouse & the Motorcycle\"	Cleary	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	800	0	FICTION & NONFICTION		Marjane Satrapi used the name of an ancient Persian city for the title of this graphic memoir of her childhood in Iran	Persepolis	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	1000	0	FICTION & NONFICTION		She wrote fiction like 1970's "Play It as It Lays" & nonfiction including "The White Album\"	Didion	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	200	0	A DOG'S LIFE		To avoid confusion & possible danger, train your dog on the standard type of this before getting the retractable kind	a leash	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	400	0	A DOG'S LIFE		Theobromine in this substance is toxic to dogs; the darker & more bitter kinds are more dangerous for the pooch	chocolate	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	600	0	A DOG'S LIFE		This word for pellets of dry dog food comes from a verb meaning "to grind coarsely\"	kibble	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	800	0	A DOG'S LIFE		Dogs are especially vulnerable to this deadly airborne viral "dis"ease transmitted from wildlife; get your pup vaccinated!	distemper	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	1000	0	A DOG'S LIFE		If your dog paces & whines before you leave, it may be suffering from this 2-word issue; exercise & crate training can help	separation anxiety	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	200	0	THAT'S GOT 2 HYPHENS		Relatively speaking, it's your spouse's dad, to you	father-in-law	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	400	0	THAT'S GOT 2 HYPHENS		Benadryl & ibuprofen are this type of medication that's purchased sans prescription	over-the-counter	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	600	1600	THAT'S GOT 2 HYPHENS		Charles V chose to put 3 of these floral symbols on France's royal emblem	a fleur-de-lis	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	800	0	THAT'S GOT 2 HYPHENS		It's a brawl with no rules & for our purposes, no cost	a free-for-all	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	1000	0	THAT'S GOT 2 HYPHENS		Where a CEO might have a personal assistant, a general has this French-named helper by his side	an aide-de-camp	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	200	0	TRANSPORTATION		Serving 16 million passengers a year, their fleet vehicles feature a dog on the hood	Greyhound	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	400	0	TRANSPORTATION		At a value of more than $650,000, the Rolls-Royce Phantom B12 is a very spendy one of these "grave" vehicles	a hearse	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	600	0	TRANSPORTATION		The special locomotives used to guide ships through the Panama Canal are nicknamed this, for a hybrid pack animal	a mule	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	800	0	TRANSPORTATION		The first of these watercraft was the Charlotte Dundas, used to tow barges on the Forth & Clyde Canal in Scotland around 1800	a tugboat	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	1000	0	TRANSPORTATION		Known for its yellow planes, this low-cost airline began flying gamblers from Detroit to Atlantic City in 1992	Spirit	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	200	0	I'M CUBAN		His catchphrase "Dale" basically means "go ahead\"	Pitbull	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	400	0	I'M CUBAN		This Cuban-born man played the "I" in "I Love Lucy" opposite his wife in real life, Lucille Ball	Desi Arnaz	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	600	0	I'M CUBAN		Born in Cuba, this "Havana" singer came to the U.S. at age 6	(Camila) Cabello	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	800	0	I'M CUBAN		The first Latina inducted in the Songwriters Hall of Fame, she co-wrote her hit "Rhythm Is Gonna Get You\"	Gloria Estefan	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
1	1000	0	I'M CUBAN		A graduate of the National Theater School of Havana, she co-starred in "Knives Out\"	(Ana) de Armas	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
2	400	0	CANADIAN GEOGRAPHY		The second-most populous city in Canada, it was founded in 1642 as a missionary center by Paul de Chomedey	Montreal	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
2	800	0	CANADIAN GEOGRAPHY		Lying between the 49th & the 60th parallels of latitude, it's the only province with no natural features defining its border	Saskatchewan	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
2	1200	0	CANADIAN GEOGRAPHY		The 2 principal parts of Niagara Falls are American Falls on the U.S. side & these falls on the Canadian side	Horseshoe	2024-02-16	2024 Champions Wildcard Group 2 semifinal game 1.
